     5   -   N         9861.4387   1.000    O        12343.6050   3.040     9624      11102.521829999999682    1.600084479020064      -2482.166339999999764    3.200168958040127
     3   -   N        10026.4387   0.200    O        12464.6050   2.059     9767      11245.521829999999682    1.034538708796530      -2438.166339999999764    2.069077417592708
     5   -   N        10551.1387   0.300    O        13145.6050  10.012    10370      11848.371830000000045    5.008270194388315      -2594.466339999999036   10.016540388776630
     5   +   N        10634.7387   0.500    O        13155.6050  10.012    10417      11895.171829999999318    5.012261998339496      -2520.866340000000491   10.024523996678992
     9   -   N        10794.6387   0.300    O        13316.6050   5.024    10578      12055.621830000000045    2.516499620505118      -2521.966339999999036    5.032999241010237
     3   -   N        10803.3387   0.300    O        13335.6050   2.548    10591      12069.471829999998590    1.282680919012648      -2532.266339999998308    2.565361838025297
 
 
17
     5   +   O         -808.7636   0.001    F         1951.7010   0.248        0        571.468690000000038    0.124000412902562      -2760.464619999999741    0.248000825805124
     1   +   O           61.9664   0.100    F         2447.0310   0.267      684       1254.498689999999897    0.142744885722704      -2385.064619999999650    0.285489771445407
     1   -   O         2246.5964   0.160    F         5055.7010   3.010     3080       3651.148689999999988    1.507241222366172      -2809.104620000000068    3.014482444732295
     5   -   O         3034.0364   0.400    F         5808.7010   4.008     3850       4421.368690000000242    2.013796440159984      -2774.664619999999559    4.027592880319968
     3   -   O         3745.0364   1.600    F         6591.7010  20.002     4597       5168.368690000000242   10.032715290608504      -2846.664619999999559   20.065430581217150
     3   +   O         4276.0364   0.900    F         6951.7010  20.002     5043       5613.868690000000242   10.010887877826336      -2675.664619999999559   20.021775755652673
     9   -   O         4407.0364   0.500    F         7171.7010  10.003     5218       5789.368690000000242    5.007781554980464      -2764.664619999999559   10.015563109960928
     3   -   O         4570.4364   1.400    F         7439.7010  11.003     5434       6005.068690000000061    5.545752978847592      -2869.264619999999923   11.091505957695414
     7   -   O         4888.5364   0.400    F         7623.7010  20.002     5685       6256.118690000000242   10.002768421912528      -2735.164619999999559   20.005536843825055
     5   -   O         4924.0364   0.500    F         7633.7010  20.002     5708       6278.868690000000242   10.003893047329649      -2709.664619999999559   20.007786094659298
     3   +   O         5060.3364   0.600    F         7771.7010  20.002     5845       6416.018690000000788   10.005267417835530      -2711.364620000000286   20.010534835671059
     1   -   O         5130.2364   4.000    F         7988.7010   9.003     5988       6559.468689999999697    4.925989860159923      -2858.464619999998831    9.851979720319846
     1   +   O         5547.2364   8.000    F         8511.7010  20.002     6458       7029.468690000000606   10.771043408249120      -2964.464620000000650   21.542086816498916
     5   +   O         6053.2364   2.000    F         8648.7010   7.004     6780       7350.968690000000606    3.642166402348871      -2595.464620000000650    7.284332804697741
     5   -   O         6356.9364   0.800    F         8978.7010  20.002     7097       7667.818690000000061   10.008764963890018      -2621.764619999999923   20.017529927780036
     3   +   O         6393.2364  10.000    F         9307.7010  20.002     7279       7850.468690000000606   11.181027506557358      -2914.464620000000650   22.362055013114716
     7   -   O         6879.4364   0.900    F         9497.7010  20.002     7618       8188.568690000000061   10.010887877825429      -2618.264619999999923   20.021775755650857
     1   +   O         7147.2364   6.000    F         9701.7010  40.001     7853       8424.468690000001516   20.224128562249504      -2554.464620000002469   40.448257124499008
     7   +   O         7657.2364   0.800    F        10367.7010  20.002     8441       9012.468690000001516   10.008764963890018      -2710.464620000002469   20.017529927780036
 
 
19
     1   +   F        -1487.4443   0.001    Ne        1752.0540   0.160        0        132.304825000000051    0.080001155616695      -3239.498349999999846    0.160002311233389
     1   -   F        -1377.5503   0.005    Ne        2027.1440   0.206      193        324.796825000000013    0.103108849765668      -3404.694349999999758    0.206217699531335
     5   +   F        -1290.3013   0.004    Ne        1990.3240   0.194      218        350.011325000000056    0.097103990134315      -3280.625350000000253    0.194207980268631
     5   -   F         -141.7743   0.130    Ne        3259.6140   0.340     1427       1558.919824999999946    0.182003255190721      -3401.388349999999718    0.364006510381442
     3   -   F          -28.7443   0.300    Ne        3367.6540   0.525     1538       1669.454825000000028    0.302324634953932      -3396.398349999999937    0.604649269907638
     3   +   F           66.5937   0.009    Ne        3288.0540   0.431     1546       1677.323824999999943    0.215454020384969      -3221.460349999999835    0.430908040769939
     9   +   F         1292.4047   0.034    Ne        4546.7540   0.621     2788       2919.579325000000154    0.310948846114798      -3254.349349999999959    0.621897692229597
     3   +   F         2420.7257   0.200    Ne        5784.9540   2.405     3971       4102.839825000000019    1.206814063930368      -3364.228349999999409    2.413628127860886
     9   -   F         2545.0557   1.200    Ne        5892.0540   4.003     4087       4218.554825000000164    2.089593306100159      -3346.998349999999846    4.179186612200319
     7   -   F         2511.2557   0.700    Ne        5949.1540   2.405     4098       4230.204825000000710    1.252557457724043      -3437.898350000001301    2.505114915448340
     7   +   F         2890.2557   0.042    Ne        6131.1540   2.206     4379       4510.704825000000710    1.103105246520235      -3240.898350000001301    2.206210493040471
     3   -   F         3068.6557   0.500    Ne        6301.0540   4.003     4553       4684.854825000000346    2.017151502714207      -3232.398349999999482    4.034303005428415
     5   +   F         3062.4556   0.800    Ne        6352.0540   4.003     4575       4707.254824999999983    2.041176176840761      -3289.598350000000210    4.082352353681522
    13   +   F         3160.5557   1.000    Ne        6387.0540   4.003     4642       4773.804825000000164    2.063104501691297      -3226.498349999999846    4.126209003382375
     5   -   F         3195.0557   0.700    Ne        6464.0540  10.001     4698       4829.554825000000164    5.012873445928522      -3268.998349999999846   10.025746891856979
     5   +   F         3619.1557   0.900    Ne        6844.0540   6.002     5100       5231.604825000000346    3.034616974990388      -3224.898349999999482    6.069233949980641
     1   +   F         3849.5557   2.000    Ne        7103.0540  10.001     5344       5476.304825000000164    5.099647064738435      -3253.498349999999846   10.199294129476691
     7   +   F         3976.0557   1.500    Ne        7176.0540   7.002     5444       5576.054825000000164    3.580349170807227      -3199.998349999999846    7.160698341614455
 
 
21
     3   +   Ne       -5731.7750   0.038    Na       -2184.6360   0.276        0      -3958.205500000000029    0.139301830569341      -3547.138999999999214    0.278603661138683
     5   +   Ne       -5381.0480   0.039    Na       -1852.7360   0.294      342      -3616.891999999999825    0.148057421293102      -3528.311999999999898    0.296114842586205
     7   +   Ne       -3985.8640   0.042    Na        -468.5360   0.408     1732      -2227.199999999999818    0.204904855969577      -3517.327999999999520    0.409809711939062
     1   -   Ne       -2943.5450   0.098    Na         613.2640   0.571     2794      -1165.140499999999747    0.289706748281849      -3556.808999999999742    0.579413496563699
     1   +   Ne       -2937.6150   0.055    Na         239.1640   0.486     2609      -1349.225499999999784    0.244550608259233      -3176.778999999999996    0.489101216518466
     9   +   Ne       -2865.1750   0.155    Na         644.4640   0.752     2848      -1110.355499999999893    0.384096342080917      -3509.638999999999669    0.768192684161835
     3   -   Ne       -2069.1350   0.204    Na        1494.2640   0.486     3671       -287.435499999999820    0.263448287145716      -3563.398999999999887    0.526896574291641
     5   +   Ne       -1996.1850   0.145    Na        1359.6640   0.486     3640       -318.260499999999638    0.253584305508107      -3355.848999999999705    0.507168611016432
     5   -   Ne       -1847.8150   0.213    Na        1677.5640   0.571     3874        -85.125499999999874    0.304844222513685      -3525.378999999999451    0.609688445027583
    11   +   Ne       -1299.9750   0.501    Na        2234.3640   2.019     4426        467.194500000000289    1.040146624279437      -3534.338999999999487    2.080293248558873
     5   +   Ne       -1205.9150   0.164    Na        2109.6640   0.660     4411        451.874500000000126    0.340301337053001      -3315.579000000000178    0.680602674106002
     3   +   Ne       -1047.2150   0.155    Na        2283.2640   0.752     4577        618.024500000000216    0.384096342080940      -3330.478999999998905    0.768192684161927
     3   -   Ne       -1006.4350   0.063    Na        1984.9640   0.752     4448        489.264500000000453    0.377531455643151      -2991.398999999999887    0.755062911286538
     7   -   Ne          86.9250   0.801    Na        3630.3640   1.037     5817       1858.644500000000107    0.655290012131987      -3543.438999999999851    1.310580024263974
     3   -   Ne         260.8350   0.126    Na        3643.3640   1.037     5911       1952.099500000000035    0.522498803826313      -3382.528999999999996    1.044997607652681
 
 
23
     3   +   Na       -9529.8526   0.002    Mg       -5473.2640   0.687        0      -7501.558279999999286    0.343501192174008      -4056.588560000000143    0.687002384348016
     5   +   Na       -9089.8626   0.009    Mg       -5022.5540   0.703      446      -7056.208279999999831    0.351622409731239      -4067.308559999999488    0.703244819462479
     7   +   Na       -7453.8416   0.022    Mg       -3421.0640   1.132     2065      -5437.452779999999620    0.566227930276056      -4032.777559999998630    1.132455860552147
     1   +   Na       -7139.1206   0.013    Mg       -3114.2640   1.559     2375      -5126.692279999999300    0.779766195102834      -4024.856560000000172    1.559532390205668
     1   -   Na       -6890.0026   0.040    Mg       -2702.2640   3.078     2706      -4796.133280000000013    1.538958436418641      -4187.738559999997960    3.077916872837283
     9   +   Na       -6826.3526   0.025    Mg       -2758.5640   1.213     2710      -4792.458279999999831    0.606753095604513      -4067.788559999999052    1.213506191209063
     3   +   Na       -6547.7926   0.019    Mg       -2565.1640   2.115     2946      -4556.478280000000268    1.057394590029943      -3982.628559999999197    2.114789180059886
     3   -   Na       -5852.2526   0.040    Mg       -1675.2640   5.047     3738      -3763.758279999999559    2.523567528128722      -4176.988559999998870    5.047135056257444
     5   -   Na       -5681.7836   0.022    Mg       -1500.2640   5.047     3911      -3591.023779999999988    2.523512248637937      -4181.519559999999728    5.047024497275873
     5   +   Na       -5615.6136   0.019    Mg       -1609.2640   5.047     3890      -3612.438779999999952    2.523506155931802      -4006.349559999999656    5.047012311863605
     1   +   Na       -5100.2126   0.080    Mg       -1120.2640   6.039     4392      -3110.238279999999577    3.019866399201380      -3979.948559999998906    6.039732798402761
     7   +   Na       -4755.2426   0.050    Mg        -788.2640   6.039     4730      -2771.753279999999904    3.019704963903840      -3966.978559999999561    6.039409927807680
     5   +   Na       -4151.2826   0.110    Mg        -186.2640   6.039     5333      -2168.773279999999886    3.020102327575261      -3965.018559999999525    6.040204655150522
    11   +   Na       -3995.8526   0.300    Mg         -20.0640   1.741     5494      -2007.958279999999831    0.883455187898723      -3975.788559999999052    1.766910375797447
     5   +   Na       -3788.1026   0.100    Mg         182.7360   7.034     5699      -1802.683279999999741    3.517171174257017      -3970.838559999999234    7.034342348514033
     3   +   Na       -3763.8226   0.070    Mg         217.7360   8.029     5729      -1773.043279999999868    4.014874601905484      -3981.558559999999488    8.029749203810969
     7   +   Na       -3603.0426   0.120    Mg         458.7360   6.039     5930      -1572.153279999999540    3.020197521524957      -4061.778559999998834    6.040395043049915
     3   -   Na       -3565.4326   0.120    Mg         510.7360   6.039     5975      -1527.348279999999704    3.020197521524957      -4076.168559999999161    6.040395043049915
     7   -   Na       -3487.6626   0.040    Mg         651.7360   6.039     6084      -1417.963279999999941    3.019667708378770      -4139.398559999999634    6.039335416757543
 
 
25
     5   +   Mg      -13192.7710   0.047    Al       -8916.1740   0.475        0     -11054.472499999999854    0.238659799715196      -4276.597000000001572    0.477319599430393
     1   +   Mg      -12607.7260   0.051    Al       -8464.4740   0.690      519     -10536.100000000000364    0.345787145511012      -4143.252000000000407    0.691574291022025
     3   +   Mg      -12218.0150   0.052    Al       -7971.2740   0.690      960     -10094.644500000002154    0.345802689405472      -4246.740999999998166    0.691605378810943
     7   +   Mg      -11581.0030   0.048    Al       -7303.6740   0.690     1613      -9442.338500000001659    0.345671448054422      -4277.328999999997905    0.691342896108844
     5   +   Mg      -11228.1470   0.052    Al       -7126.6740   0.690     1878      -9177.410500000001775    0.345818955524490      -4101.472999999998137    0.691637911048979
     1   +   Mg      -10629.4110   0.069    Al       -6430.8740   1.018     2525      -8530.142499999999927    0.509983823272915      -4198.537000000000262    1.019967646545830
     3   +   Mg      -10391.3110   0.056    Al       -6242.8740   0.765     2738      -8317.092500000000655    0.383645018212901      -4148.437000000001717    0.767290036425802
     7   +   Mg      -10454.9710   0.304    Al       -6195.9740   0.690     2729      -8325.472500000001673    0.376773804821851      -4258.996999999999389    0.753547609643703
     3   -   Mg       -9779.3970   0.047    Al       -5854.1740   0.846     3238      -7816.785500000000866    0.423628079805796      -3925.222999999999956    0.847256159611592
     9   +   Mg       -9787.7110   0.176    Al       -5491.9740   0.930     3415      -7639.842500000000655    0.473480200219420      -4295.737000000000990    0.946960400438840
     7   -   Mg       -9222.0410   0.196    Al       -5220.6740   0.846     3834      -7221.357500000000982    0.434146864551573      -4001.367000000000189    0.868293729103146
     5   +   Mg       -9284.8710   0.403    Al       -5057.0740   0.930     3884      -7170.972500000000764    0.506910741650194      -4227.797000000000480    1.013821483300387
     9   +   Mg       -9133.1710   0.304    Al       -4890.1740   2.056     4043      -7011.672500000000582    1.038969922567862      -4242.996999999999389    2.077939845135723
     1   -   Mg       -8915.6710   0.403    Al       -5093.1740   2.056     4051      -7004.422500000000582    1.047357866252457      -3822.496999999999389    2.094715732504914
     3   +   Mg       -8833.1610   0.148    Al       -4724.1740   4.028     4276      -6778.667500000000473    2.015405294226789      -4108.986999999999171    4.030810588453577
     9   +   Mg       -8481.1710   0.403    Al       -4400.1740   5.023     4614      -6440.672500000000582    2.519317070159974      -4080.996999999999389    5.038634140319948
     5   +   Mg       -8470.5710   0.702    Al       -4334.1740   2.056     4653      -6402.372500000000400    1.086028774940588      -4136.396999999999025    2.172057549881176
     7   +   Mg       -8180.5710   0.403    Al       -4010.1740   4.028     4960      -6095.372500000001310    2.024094488900931      -4170.396999999999025    4.048188977801862
 
 
27
     5   +   Al      -17196.7040   0.104    Si      -12384.3450   0.142        0     -14790.524499999999534    0.088005681634508      -4812.359000000004016    0.176011363269015
     1   +   Al      -16352.9440   0.138    Si      -11603.4450   0.245      813     -13978.194500000001426    0.140605832027145      -4749.498999999999796    0.281211664054290
     3   +   Al      -16182.1440   0.138    Si      -11426.9450   0.245      986     -13804.544499999999971    0.140605832027145      -4755.199000000004162    0.281211664054290
     7   +   Al      -14984.6940   0.144    Si      -10220.7450   0.245     2188     -12602.719499999999243    0.142284925413872      -4763.949000000004162    0.284569850827745
     5   +   Al      -14461.8040   0.708    Si       -9736.7450   0.332     2692     -12099.274499999999534    0.390826048262084      -4725.059000000004744    0.781652096524167
     3   +   Al      -14214.7040   0.115    Si       -9518.0450   0.332     2925     -11866.374499999999898    0.175698605571844      -4696.659000000003289    0.351397211143688
     9   +   Al      -14192.5040   0.807    Si       -9474.4450   0.245     2958     -11833.474500000000262    0.421598149901303      -4718.059000000001106    0.843196299802606
     1   +   Al      -13516.3040   0.906    Si       -8844.1450   1.109     3611     -11180.224500000000262    0.716062148141083      -4672.159000000003289    1.432124296282167
     3   +   Al      -13239.9040   0.413    Si       -8580.7450   1.109     3881     -10910.324500000000626    0.591815004880243      -4659.159000000003289    1.183630009759216
     1   -   Al      -13142.1040   0.511    Si       -8246.2450   1.407     4097     -10694.174500000000990    0.748495156965330      -4895.859000000000378    1.496990313930660
     5   +   Al      -12786.5040   0.413    Si       -8095.1450   0.911     4350     -10440.824500000000626    0.500244940004866      -4691.359000000000378    1.000489880009732
    11   +   Al      -12686.4040   0.511    Si       -7937.0450   0.520     4479     -10311.724500000000262    0.364341872421544      -4749.359000000004016    0.728683744843088
     7   +   Al      -12616.7040   0.807    Si       -7909.5450   0.714     4528     -10263.124499999999898    0.538743909478890      -4707.159000000003289    1.077487818957779
     5   +   Al      -12385.1040   0.511    Si       -7680.5450   1.109     4758     -10032.824500000000626    0.610528459615150      -4704.559000000001106    1.221056919230301
     5   +   Al      -11948.7040   0.609    Si       -7322.3450   2.005     5155      -9635.524499999999534    1.047733267583584      -4626.359000000004016    2.095466535167168
     3   -   Al      -12041.1040   0.807    Si       -7157.3450   5.002     5192      -9599.224500000000262    2.533326864027122      -4883.759000000001834    5.066653728054245
     9   +   Al      -11776.8040   0.906    Si       -7122.3450   0.520     5341      -9449.574500000000626    0.522249940163553      -4654.459000000002561    1.044499880323951
     7   +   Al      -11763.9040   1.005    Si       -7101.5450   0.424     5358      -9432.724500000000262    0.545660150643235      -4662.359000000004016    1.091320301286470
 
 
29
     1   +   Si      -21895.0790   0.000    P       -16952.6240   0.600        0     -19423.851484999999229    0.300000100040922      -4942.454969999998866    0.600000200081844
     3   +   Si      -20621.6810   0.011    P       -15569.0740   0.604     1329     -18095.377484999997250    0.302084938428497      -5052.606970000000729    0.604169876856995
     5   +   Si      -19866.9290   0.040    P       -14998.7140   0.624     1992     -17432.821485000000393    0.312450092054341      -4868.214969999993627    0.624900184108682
     3   +   Si      -19469.0630   0.015    P       -14529.9240   0.671     2425     -16999.493484999999055    0.335494128152938      -4939.138969999999972    0.670988256306039
     5   +   Si      -18828.0490   0.040    P       -13846.7240   0.671     3087     -16337.386484999999084    0.336006041649730      -4981.324970000001485    0.672012083299460
     7   -   Si      -18270.9290   0.150    P       -13505.0240   0.721     3536     -15887.976484999999229    0.368273078062084      -4765.904969999995956    0.736546156124167
     7   +   Si      -17814.8790   0.900    P       -12872.1240   0.671     4081     -15343.501484999998866    0.561248661490351      -4942.754969999998139    1.122497322980702
     9   +   Si      -17154.0790   0.700    P       -12310.6240   0.849     4692     -14732.351484999999229    0.550000054567543      -4843.454969999998866    1.100000109135085
     1   +   Si      -17054.7290   0.060    P       -12193.6240   3.059     4800     -14624.176484999998138    1.530000019616367      -4861.104969999996683    3.060000039232734
     5   +   Si      -16999.6790   0.600    P       -11998.5240   0.781     4925     -14499.101484999999229    0.492442951036338      -5001.154970000003232    0.984885902072676
     3   -   Si      -16960.5160   0.013    P       -12609.6240   2.088     4639     -14785.069985000000088    1.044050913522134      -4350.891970000000583    2.088101827044268
     7   +   Si      -16609.5790   0.800    P       -11659.6240   0.781     5290     -14134.601484999999229    0.559017048062440      -4949.954969999998866    1.118034096124880
     7   +   Si      -16082.1790   0.900    P       -11126.6240   4.045     5820     -13604.401484999998502    2.071834949996048      -4955.554970000001049    4.143669899992097
     3   +   Si      -15945.9790   0.200    P       -10984.6240   3.059     5959     -13465.301484999999957    1.532970991253949      -4961.354969999996683    3.065941982507898
